統計名：,家計調査 家計収支編 二人以上の世帯,,,,,,,,,,,,,,,,,,,,,
表番号：,10,,,,,,,,,,,,,,,,,,,,,
表題：,[品目分類] 品目分類（平成27年改定）（総数：金額）,,,,,,,,,,,,,,,,,,,,,
実施年月：,-,-,,,,,,,,,,,,,,,,,,,,
市区町村時点（年月日）：,-,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
***,調査又は集計していないもの,,,,,,,,,,,,,,,,,,,,,
-,該当数字がないもの,,,,,,,,,,,,,,,,,,,,,
X,数値が秘匿されているもの,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10800150,,11100030,,11100050,,11211080,,11211090,,30100000,,30200010,
表章項目 コード,表章項目,世帯区分 コード,世帯区分,地域区分 コード,地域区分,時間軸（月次） コード,時間軸（月次）,/品目分類（27年改定）,356 アイスクリーム・シャーベット【円】,注釈,3X4 ビール【円】,注釈,3X9 ワイン【円】,注釈,399 焼肉【円】,注釈,39B ハンバーガー【円】,注釈,3.1 電気代【円】,注釈,431 都市ガス【円】,注釈
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014001010,2014年10月,,570,,765,,271,,***,,265,,"9,633",,"2,392",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000909,2014年9月,,748,,856,,226,,***,,285,,"10,891",,"2,121",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000808,2014年8月,,"1,238",,"1,333",,225,,***,,325,,"10,957",,"2,261",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000707,2014年7月,,"1,202",,"1,374",,251,,***,,290,,"9,056",,"2,682",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000606,2014年6月,,900,,"1,012",,233,,***,,304,,"9,148",,"3,244",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000505,2014年5月,,803,,891,,316,,***,,316,,"10,364",,"3,892",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000404,2014年4月,,520,,663,,259,,***,,325,,"11,901",,"4,775",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000303,2014年3月,,447,,"1,036",,330,,***,,350,,"14,051",,"5,228",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000202,2014年2月,,309,,594,,258,,***,,307,,"14,375",,"5,319",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2014000101,2014年1月,,396,,683,,264,,***,,362,,"13,857",,"5,086",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013001212,2013年12月,,445,,"1,566",,424,,***,,368,,"10,627",,"3,766",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013001111,2013年11月,,370,,786,,333,,***,,340,,"9,465",,"2,850",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013001010,2013年10月,,549,,822,,261,,***,,316,,"9,770",,"2,163",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000909,2013年9月,,794,,882,,254,,***,,351,,"11,736",,"2,002",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000808,2013年8月,,"1,437",,"1,354",,200,,***,,425,,"11,009",,"2,215",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000707,2013年7月,,"1,234",,"1,361",,227,,***,,370,,"8,848",,"2,590",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000606,2013年6月,,878,,"1,037",,213,,***,,295,,"8,331",,"3,174",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000505,2013年5月,,761,,947,,217,,***,,311,,"9,547",,"3,949",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000404,2013年4月,,525,,779,,350,,***,,324,,"10,362",,"4,373",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000303,2013年3月,,438,,894,,275,,***,,382,,"12,271",,"4,959",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000202,2013年2月,,322,,659,,241,,***,,325,,"13,178",,"5,216",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2013000101,2013年1月,,363,,761,,321,,***,,362,,"12,942",,"5,028",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012001212,2012年12月,,414,,"1,533",,417,,***,,375,,"10,160",,"3,704",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012001111,2012年11月,,326,,753,,466,,***,,346,,"8,524",,"2,681",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012001010,2012年10月,,515,,754,,210,,***,,332,,"9,222",,"2,093",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000909,2012年9月,,849,,888,,209,,***,,351,,"10,629",,"1,974",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000808,2012年8月,,"1,332",,"1,575",,196,,***,,417,,"9,768",,"2,246",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000707,2012年7月,,"1,165",,"1,418",,192,,***,,381,,"7,869",,"2,661",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000606,2012年6月,,798,,"1,065",,205,,***,,298,,"7,975",,"3,113",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000505,2012年5月,,671,,890,,207,,***,,311,,"9,561",,"3,866",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000404,2012年4月,,524,,881,,229,,***,,360,,"11,192",,"4,497",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000303,2012年3月,,385,,771,,261,,***,,382,,"12,291",,"4,905",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000202,2012年2月,,274,,675,,208,,***,,329,,"12,986",,"5,017",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2012000101,2012年1月,,339,,679,,223,,***,,433,,"12,206",,"4,645",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011001212,2011年12月,,423,,"1,592",,401,,***,,428,,"9,114",,"3,337",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011001111,2011年11月,,393,,901,,334,,***,,355,,"8,041",,"2,623",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011001010,2011年10月,,516,,873,,197,,***,,407,,"8,886",,"2,189",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000909,2011年9月,,767,,995,,192,,***,,352,,"9,969",,"1,956",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000808,2011年8月,,"1,241",,"1,581",,210,,***,,435,,"9,262",,"2,096",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000707,2011年7月,,"1,265",,"1,604",,190,,***,,391,,"8,163",,"2,470",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000606,2011年6月,,791,,"1,130",,188,,***,,306,,"7,644",,"2,929",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000505,2011年5月,,672,,973,,176,,***,,368,,"8,824",,"3,604",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000404,2011年4月,,462,,934,,198,,***,,332,,"10,152",,"4,087",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000303,2011年3月,,329,,799,,163,,***,,341,,"11,045",,"4,348",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000202,2011年2月,,289,,667,,209,,***,,347,,"12,369",,"4,513",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2011000101,2011年1月,,346,,710,,191,,***,,439,,"11,622",,"4,244",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010001212,2010年12月,,423,,"1,703",,353,,***,,396,,"9,000",,"3,287",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010001111,2010年11月,,351,,913,,319,,***,,335,,"8,274",,"2,595",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010001010,2010年10月,,504,,"1,040",,212,,***,,343,,"9,584",,"2,034",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000909,2010年9月,,864,,"1,100",,158,,***,,337,,"11,533",,"1,868",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000808,2010年8月,,"1,451",,"1,788",,147,,***,,498,,"10,273",,"2,076",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000707,2010年7月,,"1,211",,"1,731",,151,,***,,397,,"8,122",,"2,503",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000606,2010年6月,,841,,"1,300",,172,,***,,284,,"7,872",,"3,063",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000505,2010年5月,,752,,"1,072",,195,,***,,354,,"9,350",,"3,802",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000404,2010年4月,,464,,990,,202,,***,,351,,"10,367",,"4,226",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000303,2010年3月,,383,,907,,184,,***,,418,,"10,880",,"4,576",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000202,2010年2月,,305,,750,,186,,***,,339,,"11,545",,"4,446",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2010000101,2010年1月,,362,,780,,196,,***,,423,,"11,406",,"4,258",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009001212,2009年12月,,440,,"1,700",,340,,***,,393,,"8,973",,"3,204",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009001111,2009年11月,,402,,993,,307,,***,,349,,"7,891",,"2,599",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009001010,2009年10月,,495,,"1,002",,310,,***,,373,,"8,198",,"2,170",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000909,2009年9月,,723,,"1,047",,164,,***,,331,,"8,914",,"1,977",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000808,2009年8月,,"1,215",,"1,661",,157,,***,,461,,"9,318",,"2,190",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000707,2009年7月,,"1,072",,"1,754",,138,,***,,358,,"7,834",,"2,527",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000606,2009年6月,,819,,"1,288",,231,,***,,313,,"7,899",,"2,999",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000505,2009年5月,,768,,"1,207",,184,,***,,370,,"9,164",,"3,704",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000404,2009年4月,,569,,"1,069",,183,,***,,326,,"10,917",,"4,444",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000303,2009年3月,,386,,"1,046",,166,,***,,407,,"11,769",,"4,722",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000202,2009年2月,,303,,822,,173,,***,,303,,"12,619",,"4,901",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2009000101,2009年1月,,351,,924,,172,,***,,368,,"12,263",,"4,629",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008001212,2008年12月,,414,,"2,011",,303,,***,,360,,"9,488",,"3,398",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008001111,2008年11月,,355,,"1,150",,309,,***,,391,,"8,494",,"2,701",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008001010,2008年10月,,477,,"1,185",,190,,***,,284,,"8,994",,"2,298",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000909,2008年9月,,691,,"1,180",,179,,***,,297,,"10,094",,"2,064",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000808,2008年8月,,"1,190",,"1,949",,161,,***,,421,,"10,506",,"2,203",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000707,2008年7月,,"1,182",,"2,121",,146,,***,,325,,"8,118",,"2,638",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000606,2008年6月,,727,,"1,454",,159,,***,,314,,"8,052",,"3,093",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000505,2008年5月,,689,,"1,394",,157,,***,,300,,"8,894",,"3,635",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000404,2008年4月,,501,,"1,174",,166,,***,,309,,"9,757",,"4,171",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000303,2008年3月,,404,,"1,156",,189,,***,,403,,"11,366",,"4,612",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000202,2008年2月,,288,,935,,194,,***,,288,,"12,117",,"4,760",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2008000101,2008年1月,,346,,942,,171,,***,,354,,"11,531",,"4,337",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007001212,2007年12月,,405,,"2,080",,385,,***,,375,,"9,255",,"3,459",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007001111,2007年11月,,324,,"1,134",,285,,***,,272,,"8,137",,"2,643",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007001010,2007年10月,,469,,"1,172",,194,,***,,290,,"8,826",,"2,159",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000909,2007年9月,,784,,"1,417",,192,,***,,315,,"10,141",,"2,017",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000808,2007年8月,,"1,279",,"2,255",,167,,***,,384,,"9,067",,"2,281",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000707,2007年7月,,908,,"1,983",,136,,***,,312,,"7,591",,"2,531",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000606,2007年6月,,768,,"1,648",,192,,***,,277,,"7,645",,"2,948",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000505,2007年5月,,652,,"1,309",,166,,***,,287,,"8,877",,"3,620",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000404,2007年4月,,466,,"1,288",,161,,***,,298,,"9,460",,"3,905",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000303,2007年3月,,387,,"1,104",,191,,***,,342,,"10,124",,"4,141",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000202,2007年2月,,292,,879,,161,,***,,285,,"10,845",,"4,438",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2007000101,2007年1月,,347,,947,,184,,***,,348,,"11,046",,"4,369",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006001212,2006年12月,,392,,"1,913",,390,,***,,340,,"8,970",,"3,370",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006001111,2006年11月,,336,,"1,110",,304,,***,,262,,"7,907",,"2,802",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006001010,2006年10月,,493,,"1,211",,171,,***,,267,,"8,217",,"2,277",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000909,2006年9月,,654,,"1,149",,109,,***,,268,,"9,962",,"2,062",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000808,2006年8月,,"1,193",,"2,003",,157,,***,,352,,"9,409",,"2,241",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000707,2006年7月,,973,,"2,028",,165,,***,,327,,"7,774",,"2,497",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000606,2006年6月,,748,,"1,409",,147,,***,,229,,"7,734",,"3,037",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000505,2006年5月,,602,,"1,336",,162,,***,,288,,"8,940",,"3,611",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000404,2006年4月,,457,,"1,257",,158,,***,,266,,"10,104",,"4,154",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000303,2006年3月,,373,,"1,096",,202,,***,,335,,"10,661",,"4,285",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000202,2006年2月,,279,,880,,157,,***,,248,,"11,839",,"4,612",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2006000101,2006年1月,,322,,939,,177,,***,,324,,"12,027",,"4,431",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005001212,2005年12月,,359,,"2,052",,366,,***,,343,,"8,947",,"3,369",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005001111,2005年11月,,315,,"1,132",,340,,***,,278,,"7,835",,"2,597",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005001010,2005年10月,,453,,"1,243",,212,,***,,274,,"8,607",,"2,157",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000909,2005年9月,,739,,"1,391",,156,,***,,295,,"9,843",,"1,939",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000808,2005年8月,,"1,179",,"2,076",,163,,***,,367,,"9,450",,"2,153",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000707,2005年7月,,"1,037",,"2,293",,154,,***,,309,,"7,723",,"2,434",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000606,2005年6月,,812,,"1,606",,148,,***,,244,,"7,454",,"2,959",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000505,2005年5月,,667,,"1,425",,209,,***,,263,,"8,446",,"3,556",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000404,2005年4月,,543,,"1,251",,226,,***,,281,,"9,755",,"4,024",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000303,2005年3月,,357,,"1,034",,217,,***,,317,,"10,525",,"4,226",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000202,2005年2月,,283,,896,,176,,***,,265,,"11,175",,"4,343",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2005000101,2005年1月,,323,,945,,199,,***,,350,,"10,845",,"3,943",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2004001212,2004年12月,,388,,"2,143",,369,,***,,317,,"8,547",,"3,019",
1,金額,3,二人以上の世帯（2000年～）,0,全国,2004001111,2004年11月,,358,,"1,282",,355,,***,,256,,"7,902",,"2,592",
